V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100
4.333104367,2.2347939,0.177200304,2.340367873,0.347539571,5.042482045,1.695358815,1.761936214,2.046173314,4.029967854,3.373652907,0.707151306,1.469304035,2.196473192,1.968494251,6.226122318,7.634093906,6.983608958,5.554789022,5.281407419,4.655959416,7.051181909,5.988973395,6.748747599,5.026108699,6.056774867,6.330023795,6.582342857,4.43132419,6.424245437,5.53459657,6.277350411,4.995874371,6.012903352,6.4659781,6.783699197,7.329820667,6.78879531,6.31642039,4.595410417,7.07313622,6.87615607,5.082147204,5.680736891,6.179419648,5.958248791,4.761692131,6.212387401,6.214613457,5.446961323,6.457242953,5.929392919,5.858363586,4.736240458,6.598548537,6.214495267,4.974397015,5.396067676,7.117437786,5.731621902,6.432860621,5.17687878,6.784056489,6.411854294,4.573760652,7.449798114,5.528238959,6.854968187,5.987189592,6.065254685,6.020905025,5.372417938,5.9331602,5.907566652,5.039750707,7.259391019,5.942141048,5.397720136,7.141343011,6.322091307,2.483754829,6.025180176,7.456841088,6.393217413,6.536612405,7.253765008,6.865208062,7.161502032,6.536274712,7.029767837,6.037873326,6.057884127,6.279781442,6.215014323,4.017138806,6.567211728,6.278022042,5.820055903,5.466387706,6.240499378
5.914119704,-0.119314048,-0.434234198,1.544484531,0.525379227,3.39546942,2.693934521,1.959443267,2.602636157,3.861520551,1.615308686,1.020045094,0.12927948,3.780339462,5.455569672,5.902313164,6.143929771,5.869032076,5.945227576,6.504656451,7.281888828,5.198584299,4.917230981,6.34489777,6.037532421,5.921479301,6.972872538,5.25279177,5.30246823,5.249423999,6.729620226,5.48416867,5.426618898,5.871890836,5.243045658,6.421884418,5.757124695,4.885011597,5.728113205,5.429920066,5.846522799,6.523377471,6.031927508,6.775823296,5.811607707,8.093382598,6.4333775,5.670790682,6.758743328,5.478586047,6.180957389,5.787870576,5.387787677,4.815053047,5.449712398,6.047851625,6.404785773,6.262345816,7.10243923,4.846795262,7.085527692,5.625868761,6.464076713,5.334520094,5.902806635,7.291520504,5.893024255,6.960891071,7.345758107,5.475868406,5.241581356,7.265362855,7.40200354,5.539724107,5.98162041,5.31545106,6.490852613,3.127639791,7.090687746,6.729840224,6.539112778,6.160816789,5.189506121,5.120125556,4.952506436,5.726070514,5.419945197,5.973728129,6.377185065,6.193593002,6.171650045,6.085342777,5.034916293,5.689908237,6.190821792,5.475568861,7.490559307,5.19006023,6.631221766,5.626086143
5.79783699,1.413664118,1.1167548,2.912510113,1.39580784,2.09339388,-0.202068558,1.73467388,2.191835893,3.985572321,2.549983954,-0.073543724,0.761072671,3.194150779,4.373835138,5.92866178,7.370176278,5.748708621,5.565079797,6.528760532,6.433720702,5.032779213,6.229847742,5.287272245,7.00254142,4.267505086,6.015826946,6.450888126,7.311735336,5.759348704,4.903719162,6.588167645,6.038598487,6.546872507,4.54811464,6.126585178,6.408692928,6.326981362,6.119396105,7.279853912,6.346403172,6.533757964,6.533274399,6.120848849,5.544076773,5.585278384,6.038333766,6.823426919,7.344143397,7.704691313,6.756591408,5.498041844,5.703742297,5.3460723,6.26921007,5.687139706,5.691461111,7.489088036,6.082272279,5.349755332,6.596423776,4.703194901,6.053979333,5.350942801,6.732504635,6.639030252,4.851764335,7.272274212,5.011640583,5.831924362,6.364612547,4.675946054,6.729649118,6.15764606,5.527848044,5.810258612,6.952893182,5.059309974,5.63848817,6.316619312,5.529917346,5.441440053,6.780654616,6.275796307,5.245244285,5.663299428,5.567528323,6.351073071,6.315157677,6.313242087,5.869897778,6.317537398,7.200764322,4.143946031,6.782266726,5.242543976,5.985925828,6.446600231,5.166910594,6.191971838
2.972096377,2.606165822,1.600445167,2.746202565,0.568941137,4.709100539,2.240692669,2.312387433,3.470536946,5.203636652,1.437736752,-0.541543351,2.969429037,4.096440104,3.239832457,5.759529834,5.486031554,6.596925345,5.29807236,5.664973273,4.482741843,6.910583498,6.50120978,7.649853028,5.575458322,5.644869558,4.933010937,5.181189828,5.949214817,7.262825033,4.681968392,7.143544784,3.630087998,7.735997979,5.49830479,6.010057721,5.992220605,7.311560325,5.134373425,7.221814311,6.280802659,6.929604441,6.008001585,4.266091214,5.631846142,5.373255262,6.496770359,6.074489254,7.057654548,6.095022243,6.098304297,5.512739827,5.639479071,6.020485795,4.57666491,6.597700322,6.850680977,6.082868053,6.944170879,5.599908557,6.28662576,5.93795215,5.739394843,6.012985296,6.352314552,6.21257423,6.661314708,3.881549128,8.302483988,3.807888783,6.21720349,7.483828354,6.956601194,6.141374264,5.076505056,4.899840868,5.92779047,6.854817971,6.459513419,6.407095004,4.88197439,5.987989555,6.232459075,5.383394326,7.301648265,6.284422722,7.384745722,7.127942683,5.594702657,5.896455918,4.448871702,6.000130562,6.068441457,6.576680202,5.384691266,5.345907514,7.392205599,5.105682322,6.67483609,5.802577611
5.114229046,1.400962012,-0.750161714,2.228174614,0.830475234,3.218894952,1.46954105,1.007803394,3.048707671,4.609116623,3.100291834,0.923085131,-0.460110367,3.506740966,4.525833341,6.402457793,6.438113256,5.884634835,5.552395259,5.299415206,4.041541752,5.901093979,6.030679718,5.461137418,6.840714235,7.69526535,6.353288974,5.507706249,6.290786149,4.984432132,7.089488141,6.325004081,4.777002937,7.426627527,3.652113861,7.361845421,5.867189653,6.678269371,6.847140559,5.062030494,5.904319773,6.312246133,6.010360132,8.012400714,4.93575063,6.436823814,6.190330735,6.451743337,5.297889127,5.290976976,6.529364978,4.75045335,4.651667255,6.405910428,6.025661474,6.120073909,6.181584927,5.896358899,7.358558475,7.770121094,6.845882237,4.055431991,7.672273754,4.470552504,6.519660385,6.37265994,5.898611845,5.69618689,5.413249935,5.81744002,5.648827315,6.476799856,7.015198665,5.978067119,5.915604478,4.627261792,7.633749992,5.202811749,8.130214424,4.689300045,5.374569349,5.510686612,5.979320102,6.956006237,6.835769158,5.283934256,7.133763334,6.003085723,6.313356054,5.851387597,7.743909576,6.455390757,5.865448467,6.680310951,4.556260654,6.062940264,5.109565389,7.879767913,4.322929311,5.813581813
3.214162493,3.040385449,2.420397474,2.299933765,0.885978664,3.027186017,2.327683406,1.550705284,5.623772406,4.591726441,2.648795405,1.186836905,1.694968432,4.214547141,1.917727791,5.577613564,4.990071374,6.372121255,7.371118339,6.155588373,7.073418994,5.044380223,5.101151684,4.844311322,7.278104331,6.615392525,5.745255173,4.994363232,5.797144406,5.325708624,5.774995162,4.226257415,7.176992449,5.785526351,6.095406691,6.944172619,5.378957092,6.846816096,5.570269528,6.155046117,5.085039216,6.736048368,6.339114995,5.886727815,4.761962829,6.54970123,5.368724299,7.401120623,6.889454832,5.99777027,6.269826173,5.882379444,5.435029283,7.410802898,6.806811895,7.397224827,5.685756577,7.276309485,5.520106229,6.642504211,4.877643167,7.154843798,4.890343242,7.276240707,5.833903337,7.118291089,4.719362976,6.22575873,5.783506772,5.600444651,4.141237143,5.972705878,5.771327466,5.952851894,7.636730213,7.383679778,5.889019389,4.399148245,5.278915655,5.117218721,7.042409954,5.248009491,5.90236338,6.749307158,4.709161414,5.345031461,5.200959582,5.730166155,6.710343389,5.351331121,6.262361483,5.839696065,6.402059118,7.11284892,3.499218593,8.189685627,4.271653009,2.707371434,6.006482828,5.576383251
2.929142429,2.420368668,1.840688961,2.906748627,1.835926462,3.940342937,1.277821361,2.794491977,1.99474594,4.682827049,2.720573862,1.608352471,1.919161869,3.820940179,2.387707743,5.772915207,6.585130779,4.493532704,6.197097904,5.143503635,5.285032318,4.984748126,5.373162294,8.153539796,7.842924858,5.771296772,6.179025537,5.903044776,4.11119506,6.646699644,4.719839587,5.779355974,6.882268804,6.456890474,4.930674119,7.517921704,5.135032289,8.061186648,6.045964977,6.418451787,6.13578299,5.476566362,7.240123787,5.826635825,6.243879144,7.01853206,5.187216281,4.416244154,7.541402045,6.78984691,6.546688348,4.710880514,5.0803496,5.087640995,6.20597294,6.76107804,5.844973258,6.109901367,6.187970895,6.918266525,4.90436664,5.080579652,6.383154699,3.99197576,6.88248837,5.183375073,7.687940212,4.59490439,6.198825734,6.178167739,4.839906382,5.817957302,7.854828262,6.529531475,6.067917403,5.649150412,6.805631662,5.42901521,4.440035901,6.500862277,3.751633348,4.64970202,7.001678297,5.508594521,6.252389276,6.547562641,6.828502531,6.888922123,5.897408989,6.537447653,9.186001403,3.993053924,8.31177807,5.433796654,5.955705357,6.342054428,6.295088802,5.247958375,8.002268448,3.555970593
2.688479662,1.755087767,1.064047981,3.270814277,1.493369102,3.44573441,2.266340179,2.312288539,2.549158745,5.294476138,3.266026542,0.221558915,2.408973934,3.590409472,1.441080229,8.037486574,4.601978192,6.132233743,6.496594466,5.444145731,5.907093603,6.255801109,5.389450291,4.802579704,6.124531359,6.862722524,6.744194875,6.317369255,6.21965185,4.798193242,5.72638974,6.256625928,3.654735099,6.583399217,5.24734546,7.038585532,5.754625487,6.048707188,5.629904716,5.89747327,5.450936325,6.720486037,6.38678924,6.099160813,5.640029517,5.838421216,6.489272067,6.987492314,6.017217394,5.73069052,5.959343069,6.928911128,6.030742582,5.735335894,6.138217493,7.149224649,6.903006235,5.515385383,6.812593267,6.671519708,7.080604312,3.638135593,6.129334733,6.073896557,5.567212008,7.68374344,6.727231087,5.1004465,6.611533447,5.942047043,4.902974647,6.901074011,5.83183234,6.340736143,7.042812401,6.224467951,5.216787941,3.776859198,6.598400249,5.622125471,4.535403274,6.650440991,5.426112815,6.750488537,6.373755498,6.765649552,6.949264416,6.413173495,4.11096712,6.31567147,8.279011994,6.483732753,5.395562989,8.323562715,5.345462687,4.508654692,6.86195099,3.836402861,7.898440418,3.986277971
1.452911758,2.535727796,2.452299389,1.833934953,1.244793668,3.787970178,3.070887563,2.970781872,4.236588813,5.458896037,2.925280796,1.103476822,1.654917352,4.340101132,1.988827052,5.884766872,5.240731287,6.36290634,4.993695426,7.090304454,7.742244985,5.43946776,4.527659576,5.065335847,6.291112021,5.888449125,6.705235868,6.779647738,6.900382801,5.249217023,6.080089334,5.70397977,6.421719784,4.989929647,5.980739437,4.694104438,7.422057475,5.014616616,7.321458609,6.542791197,5.826031441,6.25593505,6.334081676,6.505123212,5.819705674,6.056655571,5.828368907,6.69776906,7.078975909,6.326893092,5.209705469,5.491990164,6.003329099,7.437786595,5.259560253,6.336017086,3.432715994,5.865739714,6.287521557,4.86280195,6.300388485,4.786319033,6.960462967,4.880580881,7.006665471,4.654819999,6.830591279,3.835251683,7.356656614,4.443102246,5.274115319,6.304309968,6.087670598,6.434144966,5.978288272,5.986016103,6.057734381,5.774102494,5.606888548,5.920799487,5.822273736,5.431743824,5.061357185,6.565880195,5.957428417,6.287069496,6.014685632,6.10285912,6.013990022,6.206450344,5.744059123,7.236713045,5.374135512,6.401947208,6.879886528,5.849157083,6.139328151,5.474956039,5.703906855,6.149676911
2.277819347,2.417765855,0.700408415,2.943597722,2.091696977,5.399467145,2.062957752,2.953258437,3.407596996,3.576120875,1.665335183,0.057475413,3.369977201,4.502157186,5.179649693,5.980273273,6.140017704,3.186356768,5.618472275,7.066870801,6.702595674,6.093051355,5.466434643,5.860752882,5.68548638,5.866806219,6.014289663,6.232768389,5.053892462,5.989184079,4.618365762,6.547467655,4.635985842,5.608139739,5.334759785,7.099117969,5.133272251,7.623630936,5.49191354,6.914123164,6.565397391,5.834564409,6.590135679,5.848988241,5.565087965,7.07543266,5.544800652,5.280330461,6.359100934,6.779470107,5.5911732,5.005951086,5.027542874,5.940562422,5.643481501,5.974601962,6.482525467,5.503878239,6.66847728,5.308091658,5.867625866,5.671771802,5.541154283,5.961881501,5.570660651,7.230866282,6.940249212,5.494887331,6.264890907,5.965897426,6.387479199,5.829807019,5.729228434,6.317293503,5.127317878,5.963955025,7.756814479,5.704571573,6.324630564,4.253638332,3.885649386,6.917930345,6.820750476,6.721666571,6.165889943,5.659578847,6.831096039,5.606160585,6.380127689,6.188931483,5.771797927,7.715081797,4.577972364,6.171193994,4.871081237,6.210223974,5.770485791,5.962110544,4.549165363,5.932878526
4.25234461,1.731916413,1.034420145,1.929495832,1.228484641,2.71321222,0.590297478,1.231216871,2.819507825,5.421427342,1.420542175,1.844594208,2.771194198,3.781212795,5.841231034,5.859534386,4.424463738,6.227129899,5.466359074,6.705442069,7.511401877,4.750999201,5.831643879,6.378488965,5.733048354,5.020847687,5.836886582,4.988225338,6.161820227,7.026341592,4.176178791,6.205617268,5.558771477,7.61503811,6.469590226,6.265411705,7.218624801,6.421545579,5.477905049,8.136612072,6.219140709,6.667065251,4.503099496,5.499967604,6.567235952,4.828969351,6.024857119,7.542248759,4.798707538,6.884320136,6.346857702,6.499191172,5.622957092,6.620467029,6.109509712,7.13813942,5.284291272,5.119949998,6.164053718,6.074158829,7.85372492,4.920334269,7.120836244,6.131975211,5.062174404,6.842636467,6.520586999,5.41547082,6.79991175,3.733253945,5.012154983,6.484105689,5.823984705,6.68760919,6.531713902,5.873841772,7.542060641,6.165170293,4.735504131,5.494601268,5.776073451,4.742965113,6.985846291,6.420341639,5.014096535,6.275473214,6.464243077,6.90551194,7.461042177,6.224721661,4.516963909,4.988988022,6.586032363,6.64218159,6.11124601,6.130911606,3.505126376,7.797937444,4.922445571,7.883430683
3.210260858,2.208261978,1.345236001,2.115726356,1.842596886,4.430016214,0.256151507,3.243955597,3.076081209,4.484852715,3.696612772,0.352658116,2.292494629,3.046026538,2.391322724,5.526558363,6.140443813,6.464814258,5.362107407,6.424578591,6.631967133,7.318430178,4.997630626,4.575426819,6.836374278,4.881586324,4.66285953,7.486413114,7.67879399,5.395691147,5.666141842,6.088729982,5.230938303,5.592674907,4.465740403,4.331219473,7.782449178,5.894218229,5.032235536,7.044413423,6.059112932,7.054927887,5.892440259,7.059291408,5.292416179,6.189153462,5.881242689,7.060172075,5.623896063,6.131622647,6.12400614,4.626245795,7.283382456,5.461858627,6.216857354,6.379273707,6.468787304,5.46925471,6.940370721,5.100911076,5.066290168,5.73205458,5.0722257,5.321900443,6.78136424,8.081055633,4.395142604,6.661899746,5.781128307,6.774691234,5.326200838,6.133011675,5.820214353,5.15857215,7.00985515,6.115529192,4.525327581,6.580837741,7.036355584,4.581498879,5.584765616,6.212629507,5.697499192,4.045547792,5.827870474,4.890725741,6.218034582,6.600237687,6.584197398,7.612336765,4.933586129,7.350018047,5.378213865,6.137853646,5.325204811,6.294964989,6.494769376,5.76039542,5.717644112,5.605147017
2.913194207,2.310544383,1.11430811,1.860156963,0.331353001,4.746415612,3.397854061,1.936567637,3.162578011,5.706584209,1.485389894,2.550809601,1.278804069,3.879099499,2.800600676,6.711011417,6.352894658,6.666869314,5.329402979,6.474838846,4.16325095,5.106909624,4.805332997,7.879769701,7.1681287,7.705192249,5.174178073,5.763480359,3.3900138,6.469781096,9.359925305,5.040573814,6.019097637,6.630388807,5.863922623,7.35796186,6.127673314,4.911324091,9.291502144,3.343107731,6.571719728,5.955546902,7.406640914,6.671629165,6.706279338,6.611539535,6.925776842,5.970255485,5.644658547,6.31850521,6.485897558,5.913472981,5.410509263,6.108393448,5.502417391,6.304634302,4.905201165,5.240474366,5.48801595,4.982871299,6.734339014,5.126204392,5.667533839,5.703083765,5.1367965,6.492035634,5.829415808,7.110754844,5.838817911,5.796586135,4.035757412,5.919001445,6.88329705,6.134546722,7.496961892,4.485913996,7.624090358,4.128913419,6.290395585,5.604851702,4.879282469,5.540044702,5.925367626,6.33367613,5.715430843,7.545935235,6.260848882,5.417912727,5.299506496,5.979167933,7.465776177,4.331137592,8.316462015,2.576555577,8.704410506,4.206780048,7.233722522,4.334712143,8.561999485,1.31670568
4.434946418,1.160719851,1.192441917,1.531075348,0.963661356,4.375392609,0.991511925,1.594825722,2.783783248,4.3056746,2.179425571,1.517006373,2.761107011,2.08423589,2.312061836,5.473084958,6.102956765,6.596032184,6.845925957,6.282277901,5.722771244,6.202357755,6.402466844,4.673997072,6.032308916,7.398360759,6.490728263,5.431306374,6.347256594,4.848726949,6.607605772,4.314845802,7.556795578,3.306781368,6.865150571,6.113149433,7.002689967,6.054908847,7.137831578,4.752597216,6.016929142,4.217570504,6.113707041,6.826214432,5.271626598,4.917183504,7.063726327,5.444189077,6.652283791,5.903163701,5.102073977,6.157097325,6.476198171,5.820368836,5.797925362,5.46774218,5.760103696,5.826694761,5.479093095,6.509364475,5.080007872,6.937452085,5.452494025,6.035535576,5.624587708,6.399941779,5.507531755,7.90494098,5.023631334,6.308841753,6.985222862,5.050400837,4.895585181,4.751559808,6.515832087,6.625838642,6.598336119,7.052402199,5.642886023,5.061659257,5.193414567,6.552818555,5.865785103,6.817583752,5.647484138,6.28848194,5.203139917,5.383823664,6.21395627,6.162098984,5.291525719,7.781032468,5.148997663,7.384812495,5.02838039,7.077802519,5.656615722,6.908197663,4.004138859,8.244028949
1.592734812,2.247600239,2.354694462,1.667049729,1.693245591,4.379343309,1.607928343,3.914319727,2.483030338,4.51247925,0.327503204,2.000531297,1.884304717,3.502565172,3.258409866,6.672306299,5.125045527,6.423963903,5.170586267,6.906380406,4.931069341,6.843400961,7.122017044,5.993166099,6.875939121,5.174552446,4.585538348,5.26865129,7.651256131,5.227690159,3.973598022,7.820318616,2.818367883,7.437845621,5.161734099,6.856248445,6.13334602,6.917281569,5.718709906,7.686454702,5.618926762,5.041799994,7.022169278,5.753505962,6.33946918,5.44264319,6.111365056,7.170025635,6.347121039,5.272929306,5.882997912,5.038426239,6.762800621,5.851233863,6.170708009,6.15233902,5.79926301,6.615044692,5.820141164,6.924475634,6.207680244,5.159113123,5.798814849,6.653491158,5.165668532,6.778683966,5.918724496,6.51756815,6.105789731,6.204093133,6.228252283,6.767968362,7.093196043,4.949008038,6.050683516,5.82839453,5.427812061,5.188259305,8.03674078,5.890462182,7.877364971,5.135901724,5.320357657,4.730072118,5.731160117,5.637141896,4.597968519,4.348364924,4.915768483,6.531055643,5.835483531,7.790989247,4.123348113,8.020111236,5.619690987,5.355164721,6.849856086,4.430563409,7.433834623,5.122922225
3.102719367,0.852356542,1.012183583,3.273228899,2.502449515,5.292877289,1.68622183,1.969941152,3.35537926,5.031880751,2.83507489,2.579826677,-0.311799018,3.157363122,1.082062245,7.114935452,7.676095812,5.128833367,5.500699423,6.801634669,6.345167081,6.046789941,5.671176641,5.258107889,5.200399404,6.274484479,6.646136588,5.099548553,5.741284685,5.808490706,7.42061894,4.080037296,7.346785412,4.900594889,6.675839016,4.314567138,7.076721824,3.173834091,9.207313417,3.889280578,5.605619847,6.598823207,5.93797567,5.989773641,7.256205495,6.684789535,6.277826466,7.497403133,5.555539837,6.353745638,5.328167413,5.820860509,6.730947481,6.30396863,5.684272094,6.174725505,6.577361526,6.979671169,7.706934586,6.199279377,4.313787373,6.873771564,5.916484025,5.620437926,6.236146224,7.166073654,4.956981537,5.984107431,5.56381141,6.595819757,7.300270404,5.561593333,4.925943426,6.258069158,5.60146933,6.507697027,6.785316236,6.081007666,5.922641434,4.170111435,5.398521802,6.090188627,6.377369936,6.123012862,6.278610801,6.811915614,6.037930923,5.96905935,5.840703226,7.414623457,5.859379457,6.432346113,5.201474653,7.257596424,4.801825167,6.11759955,4.970023543,7.848010057,5.410565153,6.495373647
2.703822134,1.659209496,2.042156009,3.4524991,1.320719916,5.528434214,0.656470046,2.134539605,3.394599511,5.650197932,1.440411103,0.54357753,2.754173904,2.263558225,2.671279947,7.200612129,6.108002653,4.98707619,6.829832236,5.530345073,5.14334261,5.737574362,4.492794094,6.462060734,7.74481413,6.750453941,6.29814066,6.300822887,4.244342286,4.416023085,6.670380792,4.457585338,6.605390181,6.504996075,7.134297865,5.745606431,5.969738602,5.029494935,7.727452348,5.448627687,5.723182472,5.097023317,7.934882222,5.68630954,4.681710106,6.616187525,5.170408499,7.201207036,6.638827112,6.970219155,5.264349118,5.322704977,5.124534808,6.066833937,6.451149973,7.349740539,5.597841433,4.684289845,7.810169562,5.7259971,5.359608855,5.427447539,7.760313227,2.98337017,9.059151834,2.995286551,7.278151861,4.26166314,7.180843908,6.051817171,6.238671074,5.833153978,4.85920968,5.977328303,6.030699448,6.253946324,7.973554713,5.044788982,5.367721611,6.061500446,3.789080041,6.291264315,7.727775616,6.009916005,5.682161134,6.695378842,6.924767954,5.801112987,6.521480349,6.780814233,6.033121501,6.121287717,5.204839779,5.711099638,5.350198935,6.055489654,5.144299668,7.527712315,5.305435902,6.788291816
3.655261824,1.84511757,0.064994816,2.233206854,0.008907842,3.993124338,1.89583216,3.250410795,1.99499405,5.546585764,1.866862458,1.04470951,1.439195818,1.86899286,3.575117051,6.210140328,7.074503456,6.859403821,4.912696125,6.230541064,4.813362527,6.445564325,6.81524519,5.840078938,6.651782043,5.599917595,5.232933426,5.20769211,7.005652298,5.025252614,8.708460329,3.832951838,8.131870872,4.084363553,8.842446722,4.785434095,6.828553171,6.714725672,5.98248625,5.220740857,5.535400718,6.406305232,5.523177824,5.097765987,6.19421882,7.948030847,5.332177932,6.831649075,6.245708877,7.929993979,5.728154546,4.76602123,4.79827069,6.321176178,6.033883562,6.932844127,6.112594504,5.676292128,6.504966721,6.533163098,6.191149716,5.881430488,6.358661848,5.239227155,5.998946799,6.39940811,5.751743152,6.805707569,5.091718474,5.849340663,6.128587156,5.701089828,7.617970137,4.94454559,6.844678005,5.565730814,6.458599493,6.360321168,6.426135582,3.992740765,2.698473389,5.581314748,7.428442872,6.769380745,6.284483625,6.996148802,6.129764191,7.91969909,7.605848781,7.1536221,7.747763726,5.219735836,6.700748122,5.303198634,5.900810425,5.708125751,6.942010481,6.1999354,5.899928374,6.143838419
4.414719382,2.297544174,0.127875356,0.544112668,2.528519815,2.783226908,1.135058683,0.59590884,3.142609711,4.470105954,2.77994335,1.122212485,0.74423457,3.089197796,2.843151306,6.414999397,6.194437848,6.720748099,5.463481881,6.787188076,7.096552257,5.961115624,4.612394638,5.733918553,5.967664833,7.153103431,6.680517699,6.079264448,6.550310459,4.2132159,5.361817041,6.097087786,6.197737593,6.254043511,5.63111591,7.248719514,3.22834609,8.708904415,4.862420843,7.724049447,6.206577364,6.38671579,7.883661233,6.037461605,6.523577018,5.873750761,4.316820116,6.743192068,6.764096734,6.472655391,7.848315307,5.980136695,6.257229028,5.522018367,6.628908537,7.750091099,6.20386093,7.128731499,5.76967343,5.566838296,4.529800484,6.360468033,6.778832637,4.153493351,7.455972605,5.831729171,5.273112185,7.63977736,4.85221483,7.133319699,6.880252324,5.183740362,6.868891719,5.680349784,4.534595674,5.738167932,6.367501522,4.867154943,6.404948521,6.039079547,9.330864181,4.276482502,5.455745593,4.690516077,5.617372924,4.411246216,6.190416981,5.642264256,4.801701174,6.296895104,5.465018067,5.70083732,6.104390651,5.566237425,5.61490961,5.493743067,6.276293372,4.907108292,7.961685871,5.932713335
4.70010864,1.939879604,-0.062473252,2.438219898,1.233895819,2.756263719,1.877723977,2.131586332,1.930827621,3.318065352,1.59461698,1.547385996,1.491731699,3.345777279,2.912731534,5.204880784,5.638371646,6.067248591,6.606534048,6.744851033,6.757785542,4.703911602,5.388579925,6.76551776,5.520528233,6.020200847,7.081797544,5.206576032,7.046476819,4.899326844,3.664323294,5.64981836,4.887347558,7.40367819,4.916933439,8.127464252,4.032490417,8.519691231,4.509390042,8.573727982,4.191536852,5.737214871,6.575408704,5.080376706,6.001994294,5.277883769,6.281994343,7.280922262,7.058894024,5.846482799,6.140626366,6.488496939,6.410381861,6.229031152,5.476169636,6.816479084,4.556427059,5.844868598,6.131073415,5.041243739,6.674858653,5.339447613,7.500316185,4.530370181,6.675376339,6.798876318,6.434019903,6.916344731,5.286168431,7.324834455,5.218376206,6.897066616,7.402905118,6.193402974,5.874640928,6.340638917,6.232001163,5.1738987,6.719469968,6.632093324,4.276850127,6.530885718,6.888609155,5.559316696,5.598840836,5.050757501,7.513827116,5.766725159,6.91680977,7.13722795,5.16575375,6.322722086,6.022581124,5.555478173,7.144776457,6.069528951,5.593983623,6.29094115,7.214270676,6.491941214
2.326439667,2.52421898,0.965145857,2.075389795,0.739390789,4.630626843,1.722375253,0.999450718,2.601568774,5.503073008,3.857767609,0.49972116,2.219658001,1.003115166,0.671604517,7.555875402,5.94093645,6.559866089,6.314185521,5.441236239,5.582081554,5.693454729,5.33053768,6.713391227,5.808535522,6.477464179,6.162847992,6.155356332,4.652237511,5.519879759,7.86677833,3.975191874,6.429938788,4.562486966,5.100174123,6.756509469,7.490465409,5.408613488,7.120712564,4.803209662,5.57254419,4.902210198,6.608745378,6.190462337,5.782627188,6.033850327,6.909673305,5.111710898,6.320887174,5.753863774,5.106704304,5.225407288,4.193574379,6.870982074,6.204675663,4.961308221,6.994884083,5.666435514,5.486868396,5.806064172,5.611495918,7.605299661,5.754535154,6.981664858,6.37880766,5.578514953,8.168945673,5.035354039,7.393103782,4.416270053,2.411276938,6.182539853,7.291047144,6.189249614,6.574864064,6.977938863,4.92870324,5.881330648,4.899356889,5.949525502,4.129957175,6.475153111,7.233142973,5.595622197,6.688633542,5.594282307,6.69069305,6.25563928,6.311942828,4.85781472,7.05574655,6.72257983,5.748818562,6.291447779,5.148552059,8.17648653,4.370218541,7.26244104,6.062686437,5.254771589
1.435652624,1.779633974,1.338614129,3.357450396,3.438445618,4.812012123,1.497204667,2.840808481,3.756145343,6.007012884,2.64607952,0.777622423,1.278856683,4.213129174,3.103405039,6.326573259,5.48843776,5.581023765,5.476062051,5.846504791,6.088455724,6.71292324,7.09120775,5.56256425,6.555480302,4.315213967,6.656371649,6.610879824,6.338861073,4.662513524,5.399869144,5.222501932,5.840807218,5.747212399,5.560082253,6.26921032,6.675540225,7.239077873,5.869376246,4.78338473,4.550578811,6.417512841,7.038293777,7.089309322,5.491245844,7.104600476,5.765973551,5.816932304,6.506233931,6.939229418,5.584121255,4.778867903,5.51769897,3.455424025,5.557748952,6.031179847,6.416575984,5.990592101,5.715007292,6.140859237,4.530279704,6.100834353,6.381513484,5.606736302,6.016204586,6.75234771,4.293167042,7.116879897,5.015084473,6.642017312,6.385297939,5.278844928,5.794666042,7.73695034,5.195989693,5.372081722,6.155241345,6.243732754,6.088182561,6.212262941,5.209065447,5.060813548,6.159659172,6.051023251,6.694563483,5.849268392,4.57069068,5.517568766,6.741610893,5.702907028,5.723825811,5.689057327,7.165663272,5.319315915,5.711157223,7.19225471,4.268237023,8.769440324,4.561816929,7.773963659
